title,price,location,link
"Suzuki Wagon R FX 2024
4,400 km
MEMBER
Gampaha, Cars
Rs 7,390,000
1 day","Rs 7,390,000","Suzuki Wagon R FX 2024
4,400 km
MEMBER
Gampaha, Cars
Rs 7,390,000
1 day",https://ikman.lk/en/ad/suzuki-wagon-r-fx-2024-for-sale-gampaha-117
"Land Rover Defender 110 7 SEATER PETROL 2025
0 km
MEMBER
Colombo, Cars
Rs 75,000,000
1 day","Rs 75,000,000","Land Rover Defender 110 7 SEATER PETROL 2025
0 km
MEMBER
Colombo, Cars
Rs 75,000,000
1 day",https://ikman.lk/en/ad/land-rover-defender-110-7-seater-petrol-2025-for-sale-colombo-1
"Honda Fit Shuttle Navi-Premium (GP 7) 2016
85,000 km
MEMBER
Gampaha, Cars
Rs 12,100,000
1 day","Rs 12,100,000","Honda Fit Shuttle Navi-Premium (GP 7) 2016
85,000 km
MEMBER
Gampaha, Cars
Rs 12,100,000
1 day",https://ikman.lk/en/ad/honda-fit-shuttle-navi-premium-gp-7-2016-for-sale-gampaha-14
"Nissan Dayz 2023
5,785 km
Gampaha, Cars
Rs 7,250,000
1 day","Rs 7,250,000","Nissan Dayz 2023
5,785 km
Gampaha, Cars
Rs 7,250,000
1 day",https://ikman.lk/en/ad/nissan-dayz-2023-for-sale-gampaha-22
"Peugeot 5008 Sunroof Exchange 2018
78,000 km
MEMBER
Colombo, Cars
Rs 14,500,000
1 day","Rs 14,500,000","Peugeot 5008 Sunroof Exchange 2018
78,000 km
MEMBER
Colombo, Cars
Rs 14,500,000
1 day",https://ikman.lk/en/ad/peugeot-5008-sunroof-exchange-2018-for-sale-colombo-2
"Toyota Yaris Brand New 2025
8 km
MEMBER
Gampaha, Cars
Rs 10,290,000
1 day","Rs 10,290,000","Toyota Yaris Brand New 2025
8 km
MEMBER
Gampaha, Cars
Rs 10,290,000
1 day",https://ikman.lk/en/ad/toyota-yaris-brand-new-2025-for-sale-gampaha
"Honda Fit Shuttle Navi-Premium (GP 2) 2014
165,000 km
MEMBER
Gampaha, Cars
Rs 9,800,000
1 day","Rs 9,800,000","Honda Fit Shuttle Navi-Premium (GP 2) 2014
165,000 km
MEMBER
Gampaha, Cars
Rs 9,800,000
1 day",https://ikman.lk/en/ad/honda-fit-shuttle-navi-premium-gp-2-2014-for-sale-gampaha-13
"Land Rover Range Vouge SWB P400e 2018
69,000 km
MEMBER
Colombo, Cars
Rs 64,000,000
1 day","Rs 64,000,000","Land Rover Range Vouge SWB P400e 2018
69,000 km
MEMBER
Colombo, Cars
Rs 64,000,000
1 day",https://ikman.lk/en/ad/land-rover-range-vouge-swb-p400e-2018-for-sale-colombo-1
"Daihatsu Taft X Chrome 2025
2,000 km
MEMBER
Colombo, Cars
Rs 7,950,000
1 day","Rs 7,950,000","Daihatsu Taft X Chrome 2025
2,000 km
MEMBER
Colombo, Cars
Rs 7,950,000
1 day",https://ikman.lk/en/ad/daihatsu-taft-x-chrome-2025-for-sale-colombo
"Ford Focus Full Option 2001
192,500 km
Kegalle, Cars
Rs 2,950,000
1 day","Rs 2,950,000","Ford Focus Full Option 2001
192,500 km
Kegalle, Cars
Rs 2,950,000
1 day",https://ikman.lk/en/ad/ford-focus-fulloption-2001-for-sale-kegalle
"Toyota Yaris Cross SUV 2025
4,500 km
Colombo, Cars
Rs 16,800,000
1 day","Rs 16,800,000","Toyota Yaris Cross SUV 2025
4,500 km
Colombo, Cars
Rs 16,800,000
1 day",https://ikman.lk/en/ad/toyota-yaris-cross-suv-2025-for-sale-colombo
"Toyota Belta SPORT 2010
112,000 km
MEMBER
Colombo, Cars
Rs 6,750,000
1 day","Rs 6,750,000","Toyota Belta SPORT 2010
112,000 km
MEMBER
Colombo, Cars
Rs 6,750,000
1 day",https://ikman.lk/en/ad/toyota-belta-sport-2010-for-sale-colombo
"Suzuki Alto VXI 2015
98,000 km
MEMBER
Colombo, Cars
Rs 3,775,000
1 day","Rs 3,775,000","Suzuki Alto VXI 2015
98,000 km
MEMBER
Colombo, Cars
Rs 3,775,000
1 day",https://ikman.lk/en/ad/suzuki-alto-vxi-2015-for-sale-colombo-14
"Mercedes Benz S300 LWB AMG FULLY LOADED 2015
60,000 km
MEMBER
Colombo, Cars
Rs 36,500,000
1 day","Rs 36,500,000","Mercedes Benz S300 LWB AMG FULLY LOADED 2015
60,000 km
MEMBER
Colombo, Cars
Rs 36,500,000
1 day",https://ikman.lk/en/ad/mercedes-benz-s300-lwb-amg-fully-loaded-2015-for-sale-colombo
"Toyota Corolla AE 91 1988
156,000 km
MEMBER
Colombo, Cars
Rs 1,975,000
1 day","Rs 1,975,000","Toyota Corolla AE 91 1988
156,000 km
MEMBER
Colombo, Cars
Rs 1,975,000
1 day",https://ikman.lk/en/ad/toyota-corolla-ae-91-1988-for-sale-colombo-16
"Toyota Corolla 2006
288,886 km
Gampaha, Cars
Rs 6,000,000
1 day","Rs 6,000,000","Toyota Corolla 2006
288,886 km
Gampaha, Cars
Rs 6,000,000
1 day",https://ikman.lk/en/ad/toyota-corolla-2006-for-sale-gampaha
"Honda Vezel Oreinge Packge Gold 2014
112,000 km
MEMBER
Colombo, Cars
Rs 8,975,000
1 day","Rs 8,975,000","Honda Vezel Oreinge Packge Gold 2014
112,000 km
MEMBER
Colombo, Cars
Rs 8,975,000
1 day",https://ikman.lk/en/ad/honda-vezel-oreinge-packge-gold-2014-for-sale-colombo-13
"Toyota Land Cruiser Prado TRJ150 TXL 39000 2017
39,000 km
MEMBER
Colombo, Cars
Rs 39,975,000
1 day","Rs 39,975,000","Toyota Land Cruiser Prado TRJ150 TXL 39000 2017
39,000 km
MEMBER
Colombo, Cars
Rs 39,975,000
1 day",https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj150-txl-39000-2017-for-sale-colombo
"Toyota Land Cruiser Sahara VX-V8 DIESEL BLACK- 2015
105,000 km
MEMBER
Gampaha, Cars
Rs 76,000,000
1 day","Rs 76,000,000","Toyota Land Cruiser Sahara VX-V8 DIESEL BLACK- 2015
105,000 km
MEMBER
Gampaha, Cars
Rs 76,000,000
1 day",https://ikman.lk/en/ad/toyota-land-cruiser-sahara-vx-v8-diesel-black-2015-for-sale-gampaha-44
"Zotye Z100 2020
55,000 km
Colombo, Cars
Rs 3,500,000
1 day","Rs 3,500,000","Zotye Z100 2020
55,000 km
Colombo, Cars
Rs 3,500,000
1 day",https://ikman.lk/en/ad/zotye-z100-2020-for-sale-colombo-17
"Suzuki Spacia G Limited 2017
102,210 km
Colombo, Cars
Rs 6,125,000
1 day","Rs 6,125,000","Suzuki Spacia G Limited 2017
102,210 km
Colombo, Cars
Rs 6,125,000
1 day",https://ikman.lk/en/ad/suzuki-spacia-g-limited-2017-for-sale-colombo-26
"DFSK Glory I AUTO FULLY LOADED 2023
98,000 km
MEMBER
Colombo, Cars
Rs 11,075,000
1 day","Rs 11,075,000","DFSK Glory I AUTO FULLY LOADED 2023
98,000 km
MEMBER
Colombo, Cars
Rs 11,075,000
1 day",https://ikman.lk/en/ad/dfsk-glory-i-auto-fully-loaded-2023-for-sale-colombo-31
"Suzuki Wagon R FZ SAFETY 2015
108,452 km
MEMBER
Gampaha, Cars
Rs 5,450,000
1 day","Rs 5,450,000","Suzuki Wagon R FZ SAFETY 2015
108,452 km
MEMBER
Gampaha, Cars
Rs 5,450,000
1 day",https://ikman.lk/en/ad/suzuki-wagon-r-fz-safety-2015-for-sale-gampaha-5
"Suzuki Maruti 800 2012
18,324 km
MEMBER
Gampaha, Cars
Rs 0
1 day",Rs 0,"Suzuki Maruti 800 2012
18,324 km
MEMBER
Gampaha, Cars
Rs 0
1 day",https://ikman.lk/en/ad/suzuki-maruti-800-2012-for-sale-gampaha-75
"Mitsubishi Montero SPORT- 2011
147,700 km
MEMBER
Gampaha, Cars
Rs 12,650,000
1 day","Rs 12,650,000","Mitsubishi Montero SPORT- 2011
147,700 km
MEMBER
Gampaha, Cars
Rs 12,650,000
1 day",https://ikman.lk/en/ad/mitsubishi-montero-sport-2011-for-sale-gampaha-203
"Fiat Punto SPORT 2002
111,199 km
MEMBER
Colombo, Cars
Rs 2,475,000
1 day","Rs 2,475,000","Fiat Punto SPORT 2002
111,199 km
MEMBER
Colombo, Cars
Rs 2,475,000
1 day",https://ikman.lk/en/ad/fiat-punto-sport-2002-for-sale-colombo-21
"Daihatsu Thor Custom GS (Roomy) 2023
9,000 km
MEMBER
Gampaha, Cars
Rs 10,800,000
1 day","Rs 10,800,000","Daihatsu Thor Custom GS (Roomy) 2023
9,000 km
MEMBER
Gampaha, Cars
Rs 10,800,000
1 day",https://ikman.lk/en/ad/daihatsu-thor-custom-gs-roomy-2023-for-sale-gampaha-5
"Mercedes Benz S300 LWHEEL DIESEL HYBRID 2017
49,800 km
MEMBER
Gampaha, Cars
Rs 65,000,000
1 day","Rs 65,000,000","Mercedes Benz S300 LWHEEL DIESEL HYBRID 2017
49,800 km
MEMBER
Gampaha, Cars
Rs 65,000,000
1 day",https://ikman.lk/en/ad/mercedes-benz-s300-lwheel-diesel-hybrid-2017-for-sale-gampaha-10
"Suzuki Alto 800 2014
168,126 km
MEMBER
Gampaha, Cars
Rs 0
1 day",Rs 0,"Suzuki Alto 800 2014
168,126 km
MEMBER
Gampaha, Cars
Rs 0
1 day",https://ikman.lk/en/ad/suzuki-alto-800-2014-for-sale-gampaha-183
"Toyota Carina 212 KS auto 1500cc 2008
197,000 km
MEMBER
Colombo, Cars
Rs 4,690,000
1 day","Rs 4,690,000","Toyota Carina 212 KS auto 1500cc 2008
197,000 km
MEMBER
Colombo, Cars
Rs 4,690,000
1 day",https://ikman.lk/en/ad/toyota-carina-212-ks-auto-1500cc-2008-for-sale-colombo-1
"Nissan Sunny car 1987
0 km
Puttalam, Cars
Rs 2,450,000
2 days","Rs 2,450,000","Nissan Sunny car 1987
0 km
Puttalam, Cars
Rs 2,450,000
2 days",https://ikman.lk/en/ad/nissan-sunny-car-1987-for-sale-puttalam
"Toyota Yaris Ativ Premium Luxury Grade 2025
0 km
MEMBER
Gampaha, Cars
Rs 16,800,000
2 days","Rs 16,800,000","Toyota Yaris Ativ Premium Luxury Grade 2025
0 km
MEMBER
Gampaha, Cars
Rs 16,800,000
2 days",https://ikman.lk/en/ad/toyota-yaris-ativ-premium-luxury-grade-2025-for-sale-gampaha-8
"Toyota Carina 212 KR 1500cc auto 2008
195,000 km
MEMBER
Colombo, Cars
Rs 4,590,000
2 days","Rs 4,590,000","Toyota Carina 212 KR 1500cc auto 2008
195,000 km
MEMBER
Colombo, Cars
Rs 4,590,000
2 days",https://ikman.lk/en/ad/toyota-carina-212-kr-1500cc-auto-2008-for-sale-colombo
"Suzuki Alto LXI 2011
113,200 km
MEMBER
Gampaha, Cars
Rs 3,190,000
2 days","Rs 3,190,000","Suzuki Alto LXI 2011
113,200 km
MEMBER
Gampaha, Cars
Rs 3,190,000
2 days",https://ikman.lk/en/ad/suzuki-alto-lxi-2011-for-sale-gampaha-105
"Ssang Yong KGM Torres EVX Australian Spec 2025
0 km
MEMBER
Colombo, Cars
Rs 28,800,000
2 days","Rs 28,800,000","Ssang Yong KGM Torres EVX Australian Spec 2025
0 km
MEMBER
Colombo, Cars
Rs 28,800,000
2 days",https://ikman.lk/en/ad/ssang-yong-kgm-torres-evx-australian-spec-2025-for-sale-colombo-2
"Nissan Wingroad VFY11 JI-2004/ 2001
200,000 km
MEMBER
Colombo, Cars
Rs 3,175,000
2 days","Rs 3,175,000","Nissan Wingroad VFY11 JI-2004/ 2001
200,000 km
MEMBER
Colombo, Cars
Rs 3,175,000
2 days",https://ikman.lk/en/ad/nissan-wingroad-vfy11-ji-2004-2001-for-sale-colombo
"Honda City Vtec Turbo/Auto 2024
7,000 km
MEMBER
Gampaha, Cars
Rs 12,000,000
2 days","Rs 12,000,000","Honda City Vtec Turbo/Auto 2024
7,000 km
MEMBER
Gampaha, Cars
Rs 12,000,000
2 days",https://ikman.lk/en/ad/honda-city-vtec-turbo-auto-2024-for-sale-gampaha-2
"Toyota Corolla 110 KG auto 1500cc 2007
199,000 km
MEMBER
Colombo, Cars
Rs 4,490,000
2 days","Rs 4,490,000","Toyota Corolla 110 KG auto 1500cc 2007
199,000 km
MEMBER
Colombo, Cars
Rs 4,490,000
2 days",https://ikman.lk/en/ad/toyota-corolla-110-kg-auto-1500cc-2007-for-sale-colombo
"Toyota Land Cruiser Prado TRJ150 TXL-Modelista 2023
16,526 km
MEMBER
Gampaha, Cars
Rs 52,750,000
2 days","Rs 52,750,000","Toyota Land Cruiser Prado TRJ150 TXL-Modelista 2023
16,526 km
MEMBER
Gampaha, Cars
Rs 52,750,000
2 days",https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj150-txl-modelista-2023-for-sale-gampaha-2
"Toyota Corolla 141 2008
216,000 km
MEMBER
Colombo, Cars
Rs 6,875,000
2 days","Rs 6,875,000","Toyota Corolla 141 2008
216,000 km
MEMBER
Colombo, Cars
Rs 6,875,000
2 days",https://ikman.lk/en/ad/toyota-corolla-141-2008-for-sale-colombo-2114
"Toyota Hilux 2010
230,000 km
MEMBER
Colombo, Cars
Rs 7,950,000
2 days","Rs 7,950,000","Toyota Hilux 2010
230,000 km
MEMBER
Colombo, Cars
Rs 7,950,000
2 days",https://ikman.lk/en/ad/toyota-hilux-2010-for-sale-colombo-334
"Nissan Sunny HB12 TRAD 1.5CC 1987
231,000 km
MEMBER
Colombo, Cars
Rs 1,775,000
2 days","Rs 1,775,000","Nissan Sunny HB12 TRAD 1.5CC 1987
231,000 km
MEMBER
Colombo, Cars
Rs 1,775,000
2 days",https://ikman.lk/en/ad/nissan-sunny-hb12-trad-15cc-1987-for-sale-colombo-1
"Ssang Yong Korando D20T FULLYLOADED KU- 2012
183,000 km
MEMBER
Colombo, Cars
Rs 5,675,000
2 days","Rs 5,675,000","Ssang Yong Korando D20T FULLYLOADED KU- 2012
183,000 km
MEMBER
Colombo, Cars
Rs 5,675,000
2 days",https://ikman.lk/en/ad/ssang-yong-korando-d20t-fullyloaded-ku-2012-for-sale-colombo
"Daihatsu Copen Xplay 2015
43,000 km
Gampaha, Cars
Rs 6,800,000
2 days","Rs 6,800,000","Daihatsu Copen Xplay 2015
43,000 km
Gampaha, Cars
Rs 6,800,000
2 days",https://ikman.lk/en/ad/daihatsu-copen-xplay-2015-for-sale-gampaha
"Mazda CX-5 Automatic 2013
174,000 km
MEMBER
Colombo, Cars
Rs 10,975,000
2 days","Rs 10,975,000","Mazda CX-5 Automatic 2013
174,000 km
MEMBER
Colombo, Cars
Rs 10,975,000
2 days",https://ikman.lk/en/ad/mazda-cx-5-automatic-2013-for-sale-colombo-3
"Daihatsu Terios 4we 2011
130,000 km
MEMBER
Colombo, Cars
Rs 7,675,000
2 days","Rs 7,675,000","Daihatsu Terios 4we 2011
130,000 km
MEMBER
Colombo, Cars
Rs 7,675,000
2 days",https://ikman.lk/en/ad/daihatsu-terios-4we-2011-for-sale-colombo-16
"Toyota Land Cruiser Sahara LC300 ZX DIESEL- 2023
95 km
MEMBER
Gampaha, Cars
Rs 103,500,000
2 days","Rs 103,500,000","Toyota Land Cruiser Sahara LC300 ZX DIESEL- 2023
95 km
MEMBER
Gampaha, Cars
Rs 103,500,000
2 days",https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-zx-diesel-2023-for-sale-gampaha-19
"Suzuki Swift Japan 2010
128,000 km
MEMBER
Colombo, Cars
Rs 5,875,000
2 days","Rs 5,875,000","Suzuki Swift Japan 2010
128,000 km
MEMBER
Colombo, Cars
Rs 5,875,000
2 days",https://ikman.lk/en/ad/suzuki-swift-japan-2010-for-sale-colombo-22
"Toyota Yaris X GRADE BLACK- 2022
31,000 km
MEMBER
Gampaha, Cars
Rs 8,750,000
2 days","Rs 8,750,000","Toyota Yaris X GRADE BLACK- 2022
31,000 km
MEMBER
Gampaha, Cars
Rs 8,750,000
2 days",https://ikman.lk/en/ad/toyota-yaris-x-grade-black-2022-for-sale-gampaha-15
"Suzuki Celerio VXI 2015
130,115 km
Colombo, Cars
Rs 4,850,000
2 days","Rs 4,850,000","Suzuki Celerio VXI 2015
130,115 km
Colombo, Cars
Rs 4,850,000
2 days",https://ikman.lk/en/ad/suzuki-celerio-vxi-2015-for-sale-colombo-529
"Nissan Serena cargo 1993
189,000 km
MEMBER
Colombo, Cars
Rs 2,875,000
2 days","Rs 2,875,000","Nissan Serena cargo 1993
189,000 km
MEMBER
Colombo, Cars
Rs 2,875,000
2 days",https://ikman.lk/en/ad/nissan-serena-cargo-1993-for-sale-colombo
"Nissan March K11 1997
154,000 km
MEMBER
Colombo, Cars
Rs 2,750,000
2 days","Rs 2,750,000","Nissan March K11 1997
154,000 km
MEMBER
Colombo, Cars
Rs 2,750,000
2 days",https://ikman.lk/en/ad/nissan-march-k11-1997-for-sale-colombo-133
"Mitsubishi Lancer 1980
19,000 km
MEMBER
Colombo, Cars
Rs 675,000
2 days","Rs 675,000","Mitsubishi Lancer 1980
19,000 km
MEMBER
Colombo, Cars
Rs 675,000
2 days",https://ikman.lk/en/ad/mitsubishi-lancer-1980-for-sale-colombo-133
"Nissan Sunny B210 1975
178,000 km
MEMBER
Colombo, Cars
Rs 675,000
2 days","Rs 675,000","Nissan Sunny B210 1975
178,000 km
MEMBER
Colombo, Cars
Rs 675,000
2 days",https://ikman.lk/en/ad/nissan-sunny-b210-1975-for-sale-colombo-2
"Ford Ranger MS RT 3L Limited B/N 2025
0 km
MEMBER
Colombo, Cars
Rs 32,000,000
2 days","Rs 32,000,000","Ford Ranger MS RT 3L Limited B/N 2025
0 km
MEMBER
Colombo, Cars
Rs 32,000,000
2 days",https://ikman.lk/en/ad/ford-ranger-ms-rt-3l-limited-b-n-2025-for-sale-colombo
"Mercedes Benz S500 AMG Premium 1ST Owne 2016
22,000 km
MEMBER
Colombo, Cars
Rs 46,500,000
2 days","Rs 46,500,000","Mercedes Benz S500 AMG Premium 1ST Owne 2016
22,000 km
MEMBER
Colombo, Cars
Rs 46,500,000
2 days",https://ikman.lk/en/ad/mercedes-benz-s500-amg-premium-1st-owne-2016-for-sale-colombo
"Toyota Land Cruiser Sahara LC 300 ZX V6 B/N 2025
0 km
MEMBER
Colombo, Cars
Rs 94,000,000
2 days","Rs 94,000,000","Toyota Land Cruiser Sahara LC 300 ZX V6 B/N 2025
0 km
MEMBER
Colombo, Cars
Rs 94,000,000
2 days",https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc-300-zx-v6-b-n-2025-for-sale-colombo
"Toyota Yaris Ativ GR Sport Brand-New 2025
0 km
MEMBER
Colombo, Cars
Rs 18,500,000
2 days","Rs 18,500,000","Toyota Yaris Ativ GR Sport Brand-New 2025
0 km
MEMBER
Colombo, Cars
Rs 18,500,000
2 days",https://ikman.lk/en/ad/toyota-yaris-ativ-gr-sport-brand-new-2025-for-sale-colombo-3
"Land Rover Defender 110 SE X-Dynamic Unr 2023
29,000 km
MEMBER
Colombo, Cars
Rs 68,500,000
2 days","Rs 68,500,000","Land Rover Defender 110 SE X-Dynamic Unr 2023
29,000 km
MEMBER
Colombo, Cars
Rs 68,500,000
2 days",https://ikman.lk/en/ad/land-rover-defender-110-se-x-dynamic-unr-2023-for-sale-colombo
"Chevrolet Cruze 2005
165,000 km
MEMBER
Colombo, Cars
Rs 4,175,000
2 days","Rs 4,175,000","Chevrolet Cruze 2005
165,000 km
MEMBER
Colombo, Cars
Rs 4,175,000
2 days",https://ikman.lk/en/ad/chevrolet-cruze-2005-for-sale-colombo-79
"Toyota Yaris 2009
130,000 km
MEMBER
Colombo, Cars
Rs 5,975,000
2 days","Rs 5,975,000","Toyota Yaris 2009
130,000 km
MEMBER
Colombo, Cars
Rs 5,975,000
2 days",https://ikman.lk/en/ad/toyota-yaris-2009-for-sale-colombo-36
"Volkswagen Taigun R-Line 1.5L Turbo BN 2024
0 km
MEMBER
Colombo, Cars
Rs 36,000,000
2 days","Rs 36,000,000","Volkswagen Taigun R-Line 1.5L Turbo BN 2024
0 km
MEMBER
Colombo, Cars
Rs 36,000,000
2 days",https://ikman.lk/en/ad/volkswagen-taigun-r-line-15l-turbo-bn-2024-for-sale-colombo
"Audi A3 Sedan Advance Turbo 2023
21,000 km
MEMBER
Colombo, Cars
Rs 20,900,000
2 days","Rs 20,900,000","Audi A3 Sedan Advance Turbo 2023
21,000 km
MEMBER
Colombo, Cars
Rs 20,900,000
2 days",https://ikman.lk/en/ad/audi-a3-sedan-advance-turbo-2023-for-sale-colombo
"Mercedes Benz GLB 180 AMG Premium Plus 2024
7,000 km
MEMBER
Colombo, Cars
Rs 38,600,000
2 days","Rs 38,600,000","Mercedes Benz GLB 180 AMG Premium Plus 2024
7,000 km
MEMBER
Colombo, Cars
Rs 38,600,000
2 days",https://ikman.lk/en/ad/mercedes-benz-glb-180-amg-premium-plus-2024-for-sale-colombo-18
"Toyota Yaris X Grade 2023
10,000 km
MEMBER
Colombo, Cars
Rs 9,650,000
2 days","Rs 9,650,000","Toyota Yaris X Grade 2023
10,000 km
MEMBER
Colombo, Cars
Rs 9,650,000
2 days",https://ikman.lk/en/ad/toyota-yaris-x-grade-2023-for-sale-colombo-261
"Volkswagen Polo R-Line 2024
14,000 km
MEMBER
Colombo, Cars
Rs 13,490,000
2 days","Rs 13,490,000","Volkswagen Polo R-Line 2024
14,000 km
MEMBER
Colombo, Cars
Rs 13,490,000
2 days",https://ikman.lk/en/ad/volkswagen-polo-r-line-2024-for-sale-colombo-22
"Audi A1 2016
90,000 km
MEMBER
Colombo, Cars
Rs 8,050,000
2 days","Rs 8,050,000","Audi A1 2016
90,000 km
MEMBER
Colombo, Cars
Rs 8,050,000
2 days",https://ikman.lk/en/ad/audi-a1-2016-for-sale-colombo-169
"Toyota Yaris Ativ GR Sport 1.5 Hybrid 2025
0 km
MEMBER
Colombo, Cars
Rs 18,500,000
2 days","Rs 18,500,000","Toyota Yaris Ativ GR Sport 1.5 Hybrid 2025
0 km
MEMBER
Colombo, Cars
Rs 18,500,000
2 days",https://ikman.lk/en/ad/toyota-yaris-ativ-gr-sport-15-hybrid-2025-for-sale-colombo-5
"Mitsubishi Delica Mini G Premium 2024
0 km
MEMBER
Colombo, Cars
Rs 9,650,000
2 days","Rs 9,650,000","Mitsubishi Delica Mini G Premium 2024
0 km
MEMBER
Colombo, Cars
Rs 9,650,000
2 days",https://ikman.lk/en/ad/mitsubishi-delica-mini-g-premium-2024-for-sale-colombo-7
"Nissan Almera VL Premium 2025
0 km
MEMBER
Colombo, Cars
Rs 13,650,000
2 days","Rs 13,650,000","Nissan Almera VL Premium 2025
0 km
MEMBER
Colombo, Cars
Rs 13,650,000
2 days",https://ikman.lk/en/ad/nissan-almera-vl-premium-2025-for-sale-colombo-5
"BMW 740Le M Sport 2016
69,000 km
MEMBER
Colombo, Cars
Rs 37,500,000
2 days","Rs 37,500,000","BMW 740Le M Sport 2016
69,000 km
MEMBER
Colombo, Cars
Rs 37,500,000
2 days",https://ikman.lk/en/ad/bmw-740le-m-sport-2016-for-sale-colombo-26
"Suzuki Swift Rs Fully Lorded 2024
5,000 km
MEMBER
Colombo, Cars
Rs 12,390,000
1 day","Rs 12,390,000","Suzuki Swift Rs Fully Lorded 2024
5,000 km
MEMBER
Colombo, Cars
Rs 12,390,000
1 day",https://ikman.lk/en/ad/suzuki-swift-rs-fully-lorded-2024-for-sale-colombo-1
"Toyota Caldina Wagon 1997
266,000 km
MEMBER
Colombo, Cars
Rs 3,190,000
2 days","Rs 3,190,000","Toyota Caldina Wagon 1997
266,000 km
MEMBER
Colombo, Cars
Rs 3,190,000
2 days",https://ikman.lk/en/ad/toyota-caldina-wagon-1997-for-sale-colombo
"Ssang Yong Kyron 2010
198,000 km
MEMBER
Colombo, Cars
Rs 6,350,000
2 days","Rs 6,350,000","Ssang Yong Kyron 2010
198,000 km
MEMBER
Colombo, Cars
Rs 6,350,000
2 days",https://ikman.lk/en/ad/ssang-yong-kyron-2010-for-sale-colombo-3
"Suzuki Alto Japan 2003
93,000 km
MEMBER
Colombo, Cars
Rs 3,590,000
2 days","Rs 3,590,000","Suzuki Alto Japan 2003
93,000 km
MEMBER
Colombo, Cars
Rs 3,590,000
2 days",https://ikman.lk/en/ad/suzuki-alto-japan-2003-for-sale-colombo-442
"Toyota Axio G Grade 2016
105,000 km
MEMBER
Colombo, Cars
Rs 9,950,000
2 days","Rs 9,950,000","Toyota Axio G Grade 2016
105,000 km
MEMBER
Colombo, Cars
Rs 9,950,000
2 days",https://ikman.lk/en/ad/toyota-axio-g-grade-2016-for-sale-colombo-1069
"Toyota Belta G Grade 2007
136,000 km
MEMBER
Colombo, Cars
Rs 6,490,000
2 days","Rs 6,490,000","Toyota Belta G Grade 2007
136,000 km
MEMBER
Colombo, Cars
Rs 6,490,000
2 days",https://ikman.lk/en/ad/toyota-belta-g-grade-2007-for-sale-colombo-21
"Toyota Premio G Superior 2018
78,000 km
MEMBER
Colombo, Cars
Rs 15,750,000
2 days","Rs 15,750,000","Toyota Premio G Superior 2018
78,000 km
MEMBER
Colombo, Cars
Rs 15,750,000
2 days",https://ikman.lk/en/ad/toyota-premio-g-superior-2018-for-sale-colombo-1091
"Toyota Vitz Edition2 Safety Push 2018
46,000 km
MEMBER
Colombo, Cars
Rs 8,275,000
2 days","Rs 8,275,000","Toyota Vitz Edition2 Safety Push 2018
46,000 km
MEMBER
Colombo, Cars
Rs 8,275,000
2 days",https://ikman.lk/en/ad/toyota-vitz-edition2-safety-push-2018-for-sale-colombo-1
"Land Rover Discovery Sport 1.5 PHEV Evoque 2024
8,500 km
MEMBER
Colombo, Cars
Rs 55,800,000
2 days","Rs 55,800,000","Land Rover Discovery Sport 1.5 PHEV Evoque 2024
8,500 km
MEMBER
Colombo, Cars
Rs 55,800,000
2 days",https://ikman.lk/en/ad/land-rover-discovery-sport-15-phev-evoque-2024-for-sale-colombo
"Honda Vezel Z Play Standard 2025
0 km
MEMBER
Colombo, Cars
Rs 19,490,000
2 days","Rs 19,490,000","Honda Vezel Z Play Standard 2025
0 km
MEMBER
Colombo, Cars
Rs 19,490,000
2 days",https://ikman.lk/en/ad/honda-vezel-z-play-standard-2025-for-sale-colombo-13
"Volkswagen T-Cross Style Pack 2024
7,900 km
MEMBER
Colombo, Cars
Rs 14,990,000
2 days","Rs 14,990,000","Volkswagen T-Cross Style Pack 2024
7,900 km
MEMBER
Colombo, Cars
Rs 14,990,000
2 days",https://ikman.lk/en/ad/volkswagen-t-cross-style-pack-2024-for-sale-colombo-9
"Nissan March K11 2000
127,556 km
Colombo, Cars
Rs 3,650,000
2 days","Rs 3,650,000","Nissan March K11 2000
127,556 km
Colombo, Cars
Rs 3,650,000
2 days",https://ikman.lk/en/ad/nissan-march-k11-2000-for-sale-colombo-1024
"Mitsubishi Montero 2013
110,000 km
Colombo, Cars
Rs 25,900,000
2 days","Rs 25,900,000","Mitsubishi Montero 2013
110,000 km
Colombo, Cars
Rs 25,900,000
2 days",https://ikman.lk/en/ad/mitsubishi-montero-2013-for-sale-colombo-1195
"Suzuki Wagon R 2003 Japan
250,000 km
Colombo, Cars
Rs 3,900,000
2 days","Rs 3,900,000","Suzuki Wagon R 2003 Japan
250,000 km
Colombo, Cars
Rs 3,900,000
2 days",https://ikman.lk/en/ad/suzuki-wagon-r-2003-japan-for-sale-colombo
"Jeep Wrangler UNLIMITED SAHARA 2026
0 km
MEMBER
Colombo, Cars
Rs 53,000,000
2 days","Rs 53,000,000","Jeep Wrangler UNLIMITED SAHARA 2026
0 km
MEMBER
Colombo, Cars
Rs 53,000,000
2 days",https://ikman.lk/en/ad/jeep-wrangler-unlimited-sahara-2026-for-sale-colombo
